delivery_partner_id,partner_name,vehicle_type,employment_type,avg_rating,is_active
DP04951,Manoj H,Bike,Part-time,4.11,Y
DP13170,Ravi D,Scooter,Full-time,4.32,Y
DP03492,Shreya U,Scooter,Part-time,4.43,Y
DP01313,Ananya Z,Scooter,Full-time,3.79,Y
DP13089,Rahul I,Car,Contract,3.97,Y
DP10841,Kiran D,Cycle,Full-time,4.08,Y
DP14139,Neha W,Bike,Part-time,4.36,Y
DP09868,Kiran N,Bike,Full-time,4.79,Y
DP07977,Pooja V,Bike,Full-time,4.23,Y
DP07420,Meena I,Bike,Full-time,4.11,Y
DP13052,Suresh E,Scooter,Part-time,3.94,Y
DP06373,Sneha B,Scooter,Full-time,4.99,Y
DP11053,Rahul M,Scooter,Full-time,4.34,Y
DP10343,Amit L,Bike,Contract,4.15,Y
DP04259,Ananya U,Cycle,Part-time,4.47,Y
DP14361,Rahul K,Scooter,Full-time,4.17,Y
DP09143,Santosh C,Scooter,Contract,3.89,Y
DP08484,Meena K,Bike,Part-time,4.5,N
DP02858,Ananya T,Bike,Contract,4.03,Y
DP14600,Ravi D,Bike,Full-time,3.69,Y
DP05856,Neha B,Scooter,Full-time,4.2,Y
DP03717,Manoj G,Bike,Full-time,4.4,Y
DP13581,Manoj P,Scooter,Full-time,4.69,Y
DP02060,Divya A,Bike,Contract,4.05,Y
DP02273,Shreya O,Scooter,Full-time,4.27,Y
DP13669,Sneha F,Bike,Full-time,4.71,Y
DP13551,Priya Y,Scooter,Part-time,3.93,Y
DP03881,Santosh L,Car,Full-time,4.22,Y
DP14620,Manoj Q,Cycle,Contract,4.34,Y
DP11720,Rahul G,Bike,Part-time,4.04,Y
DP00833,Divya Q,Scooter,Full-time,4.06,Y
DP08745,Shreya J,Scooter,Contract,4.51,N
DP13590,Deepak H,Scooter,Part-time,3.71,Y
DP12516,Shreya E,Cycle,Part-time,3.85,Y
DP14981,Ananya T,Cycle,Part-time,4.52,Y
DP13293,Rahul N,Bike,Full-time,3.78,Y
DP12004,Kiran B,Cycle,Full-time,3.91,Y
DP09556,Sneha L,Cycle,Part-time,4.05,N
DP02250,Kiran G,Bike,Part-time,4.4,Y
DP03379,Sneha L,Scooter,Full-time,4.45,Y
DP00402,Ravi W,Bike,Full-time,4.22,Y
DP08084,Kiran T,Bike,Contract,3.97,Y
DP11491,Ravi B,Bike,Contract,4.04,Y
DP10578,Ravi T,Scooter,Full-time,4.16,Y
DP05295,Arjun I,Bike,Part-time,4,Y
DP03533,Deepak C,Bike,Full-time,4.64,Y
DP07288,Neha Q,Scooter,Contract,4.35,Y
DP05999,Amit C,Scooter,Part-time,3.75,Y
DP01121,Rakesh X,Cycle,Full-time,4.26,Y
DP02309,Rakesh A,Bike,Full-time,3.77,Y
DP08217,Priya T,Scooter,Full-time,4.21,Y
DP01315,Divya H,Bike,Full-time,4.46,Y
DP05535,Vikas R,Bike,Contract,4.34,Y
DP07866,Arjun Z,Scooter,Full-time,4.49,N
DP04604,Pooja T,Scooter,Part-time,3.83,Y
DP10946,Ravi U,Bike,Full-time,4.49,Y
DP04595,Kiran P,Scooter,Full-time,4.49,N
DP02755,Santosh U,Bike,Full-time,3.93,Y
DP10914,Meena H,Bike,Part-time,3.55,Y
DP10224,Suresh Y,Scooter,Full-time,4.1,Y
DP06792,Rakesh R,Scooter,Full-time,4.17,Y
DP11730,Deepak T,Scooter,Part-time,4.01,Y
DP14993,Amit Q,Bike,Full-time,4.02,Y
DP03867,Vikas H,Scooter,Full-time,4.38,Y
DP10347,Divya D,Car,Contract,4.33,N
DP02092,Rahul H,Bike,Part-time,4.22,Y
DP07161,Nikhil N,Bike,Full-time,3.86,Y
DP07229,Kiran E,Car,Contract,3.86,Y
DP09115,Vikas Z,Bike,Contract,4.72,Y
DP10335,Amit D,Bike,Contract,4.42,Y
DP12046,Shreya T,Scooter,Part-time,4.3,N
DP12237,Rahul C,Bike,Part-time,4.59,N
DP01037,Amit S,Scooter,Full-time,3.81,Y
DP04304,Amit F,Scooter,Full-time,3.96,Y
DP11109,Santosh A,Cycle,Full-time,4.43,N
DP10564,Rahul F,Bike,Full-time,4.62,Y
DP03206,Rakesh L,Scooter,Part-time,3.86,Y
DP02975,Santosh I,Scooter,Full-time,4.07,Y
DP06119,Vikas U,Scooter,Part-time,4.22,Y
DP14378,Arjun M,Bike,Part-time,4.71,Y
DP02427,Amit M,Bike,Full-time,4.14,Y
DP10223,Suresh D,Bike,Full-time,4.45,Y
DP09902,Sneha O,Bike,Part-time,4.29,Y
DP01169,Deepak X,Scooter,Part-time,4,N
DP00023,Santosh D,Cycle,Full-time,4.47,Y
DP07505,Vikas R,Cycle,Part-time,4.11,Y
DP00188,Priya J,Scooter,Full-time,4.92,Y
DP07793,Deepak Z,Bike,Contract,3.8,Y
DP08545,Vikas N,Scooter,Full-time,3.81,Y
DP12735,Shreya D,Scooter,Part-time,4.03,Y
DP05916,Deepak T,Scooter,Full-time,4.52,Y
DP00519,Ravi Q,Bike,Full-time,3.9,Y
DP03307,Shreya L,Bike,Full-time,4.09,Y
DP10811,Rahul M,Bike,Part-time,4.48,Y
DP04521,Nikhil V,Bike,Full-time,3.88,Y
DP07190,Shreya E,Bike,Full-time,3.91,Y
DP01389,Ananya A,Scooter,Part-time,4.31,Y
DP09032,Neha L,Scooter,Full-time,4.27,Y
DP14249,Rakesh Z,Bike,Full-time,4.13,Y
DP02749,Sneha N,Cycle,Part-time,3.65,Y
DP01011,Sneha S,Bike,Full-time,4.29,Y
DP08238,Rakesh U,Scooter,Full-time,4.38,Y
DP02987,Ravi L,Bike,Full-time,3.88,Y
DP07473,Manoj F,Cycle,Contract,4.24,Y
DP03320,Ravi A,Scooter,Part-time,4.22,Y
DP12247,Rakesh U,Scooter,Part-time,4.49,Y
DP05592,Santosh X,Cycle,Full-time,4.37,Y
DP07011,Vikas C,Cycle,Full-time,4.07,Y
DP05926,Sneha N,Scooter,Full-time,3.84,Y
DP02655,Vikas T,Scooter,Full-time,3.91,N
DP08038,Manoj R,Scooter,Full-time,4.57,Y
DP09372,Meena O,Bike,Full-time,4.38,Y
DP03715,Manoj E,Bike,Full-time,3.87,Y
DP13504,Deepak U,Bike,Full-time,3.98,Y
DP04147,Manoj O,Scooter,Contract,4.62,Y
DP07195,Kiran K,Bike,Full-time,4.14,Y
DP06380,Priya J,Cycle,Contract,4.45,Y
DP11314,Ravi S,Scooter,Part-time,4.26,Y
DP13111,Suresh Z,Scooter,Part-time,4.36,Y
DP08835,Ravi V,Bike,Full-time,4.7,Y
DP04599,Pooja E,Cycle,Part-time,4.44,N
DP03383,Rahul A,Bike,Part-time,4.12,Y
DP09188,Arjun N,Bike,Full-time,4.58,Y
DP03498,Shreya X,Scooter,Full-time,3.9,Y
DP11207,Manoj V,Scooter,Part-time,3.87,Y
DP01903,Suresh X,Bike,Full-time,4.11,Y
DP09646,Suresh P,Bike,Part-time,3.99,Y
DP00615,Sneha R,Bike,Full-time,4.31,Y
DP04342,Shreya F,Bike,Full-time,4.16,Y
DP02071,Pooja J,Bike,Full-time,3.98,Y
DP11774,Meena Q,Cycle,Full-time,4.75,Y
DP11921,Priya P,Scooter,Contract,4.72,Y
DP12920,Rahul Q,Bike,Full-time,4.4,Y
DP00740,Meena L,Bike,Full-time,4.21,Y
DP05717,Divya I,Scooter,Full-time,4.35,Y
DP10307,Santosh I,Bike,Full-time,4.14,Y
DP02465,Meena M,Scooter,Full-time,4.52,N
DP01958,Shreya U,Scooter,Full-time,4.18,Y
DP10490,Ananya V,Scooter,Full-time,4.09,Y
DP07193,Ravi L,Scooter,Contract,4.69,Y
DP06793,Shreya N,Bike,Full-time,4.4,Y
DP02809,Neha E,Scooter,Contract,4.3,Y
DP09505,Rakesh E,Car,Full-time,3.98,Y
DP06878,Divya L,Scooter,Part-time,4.96,Y
DP04640,Deepak V,Bike,Full-time,4,Y
DP11703,Vikas F,Bike,Full-time,4.63,Y
DP09871,Ravi O,Scooter,Contract,4.38,Y
DP04844,Meena O,Scooter,Full-time,3.72,Y
DP12729,Amit T,Cycle,Full-time,4.25,Y
DP04038,Deepak E,Car,Full-time,4.5,Y
DP11359,Rahul S,Bike,Full-time,4.34,Y
DP02841,Neha V,Cycle,Full-time,4.1,Y
DP14588,Deepak R,Scooter,Part-time,4.38,Y
DP09194,Ravi E,Bike,Full-time,4.35,Y
DP14095,Deepak C,Bike,Full-time,4.27,Y
DP14607,Pooja Y,Cycle,Part-time,4.2,Y
DP07518,Ravi A,Scooter,Contract,3.71,Y
DP03458,Deepak K,Scooter,Part-time,4.07,Y
DP07041,Rahul C,Bike,Contract,4.33,Y
DP13503,Kiran G,Scooter,Full-time,3.96,Y
DP07947,Meena K,Bike,Full-time,4.21,Y
DP07666,Ananya P,Scooter,Part-time,4.34,Y
DP07563,Deepak C,Scooter,Full-time,4.15,Y
DP14882,Ravi L,Cycle,Full-time,4.16,Y
DP09864,Neha U,Car,Full-time,4.85,N
DP03110,Deepak I,Cycle,Full-time,3.66,Y
DP11587,Santosh F,Bike,Full-time,4.15,Y
DP14486,Vikas U,Scooter,Full-time,4.76,Y
DP06937,Rakesh F,Bike,Full-time,4.58,Y
DP09991,Rahul W,Cycle,Part-time,4.41,N
DP08010,Amit W,Cycle,Full-time,4.15,Y
DP02967,Sneha V,Bike,Part-time,3.91,Y
DP13908,Priya E,Scooter,Full-time,4.68,N
DP13844,Arjun X,Scooter,Full-time,3.75,Y
DP14530,Rahul A,Cycle,Full-time,3.85,Y
DP11285,Santosh B,Scooter,Part-time,3.76,Y
DP10463,Vikas K,Scooter,Part-time,4.05,Y
DP04396,Arjun C,Bike,Full-time,4.31,N
DP12985,Arjun V,Bike,Part-time,3.92,Y
DP00786,Vikas B,Scooter,Full-time,3.72,N
DP13616,Pooja S,Scooter,Part-time,4.63,Y
DP09055,Shreya Q,Scooter,Full-time,5,N
DP07392,Pooja Q,Scooter,Part-time,3.98,Y
DP14512,Ravi D,Scooter,Full-time,4.66,Y
DP02341,Rahul K,Bike,Full-time,4.32,Y
DP00292,Shreya H,Scooter,Part-time,4.69,N
DP14728,Ravi C,Scooter,Part-time,4.58,Y
DP04689,Ananya W,Scooter,Contract,3.57,N
DP00355,Vikas U,Car,Full-time,3.8,N
DP14178,Pooja C,Scooter,Part-time,4.55,Y
DP00961,Sneha S,Scooter,Full-time,4.07,Y
DP10179,Rakesh O,Cycle,Part-time,3.61,Y
DP03521,Sneha C,Bike,Full-time,4.5,Y
DP01126,Amit N,Scooter,Part-time,4.29,Y
DP08588,Kiran K,Bike,Full-time,4.41,Y
DP12034,Meena Q,Cycle,Part-time,3.93,N
DP14087,Deepak L,Cycle,Part-time,4.85,Y
DP11725,Amit K,Bike,Contract,3.93,Y
DP08253,Rakesh T,Scooter,Full-time,3.97,Y
DP02443,Shreya G,Scooter,Full-time,4.51,N
DP12644,Nikhil R,Scooter,Part-time,4.69,Y
DP01472,Vikas X,Scooter,Part-time,4.89,Y
DP12335,Priya W,Cycle,Part-time,4.4,Y
DP09758,Neha M,Bike,Full-time,4.48,Y
DP05030,Sneha X,Cycle,Contract,4.27,Y
DP02361,Meena Q,Bike,Part-time,4.02,Y
DP01358,Priya E,Cycle,Full-time,4.29,Y
DP08333,Arjun A,Scooter,Full-time,3.52,Y
DP08914,Ravi C,Bike,Contract,3.97,Y
DP10613,Rakesh O,Bike,Contract,3.86,Y
DP11147,Divya U,Bike,Part-time,3.81,Y
DP06912,Divya I,Bike,Part-time,4.6,Y
DP10890,Priya K,Bike,Full-time,4.31,N
DP10509,Suresh N,Scooter,Full-time,4.6,N
DP05334,Rahul E,Scooter,Full-time,4.1,Y
DP02931,Rahul D,Cycle,Full-time,4.12,Y
DP07386,Pooja I,Car,Full-time,3.71,Y
DP12300,Kiran F,Scooter,Part-time,4.74,Y
DP13819,Neha N,Bike,Full-time,4.25,Y
DP01228,Rahul Y,Scooter,Contract,4.07,Y
DP11539,Ravi Y,Bike,Full-time,4.29,N
DP13941,Arjun Q,Bike,Full-time,4.46,N
DP14733,Kiran Y,Bike,Full-time,3.68,Y
DP07466,Vikas K,Bike,Full-time,4.15,Y
DP14155,Divya S,Scooter,Contract,4.39,Y
DP12581,Suresh T,Car,Part-time,5,Y
DP13628,Divya W,Scooter,Full-time,3.76,Y
DP04284,Neha V,Bike,Part-time,4.85,Y
DP12012,Meena K,Bike,Full-time,3.74,Y
DP00015,Ananya N,Bike,Full-time,4.62,Y
DP14521,Suresh E,Bike,Full-time,4.18,Y
DP05639,Deepak M,Scooter,Full-time,3.76,N
DP04722,Nikhil C,Scooter,Full-time,4.36,N
DP07119,Manoj W,Scooter,Part-time,4.18,Y
DP12719,Shreya Z,Cycle,Contract,4.33,Y
DP12150,Kiran L,Scooter,Full-time,4.03,Y
DP07844,Arjun W,Bike,Full-time,4.19,Y
DP02608,Amit L,Scooter,Part-time,4.14,Y
DP04044,Pooja T,Bike,Full-time,3.97,Y
DP02648,Vikas J,Bike,Contract,4.35,Y
DP14412,Shreya G,Bike,Part-time,3.92,Y
DP02008,Vikas D,Bike,Full-time,3.82,Y
DP01518,Neha O,Bike,Full-time,3.91,Y
DP06029,Arjun O,Bike,Full-time,4.41,Y
DP03044,Kiran G,Scooter,Contract,3.81,Y
DP13978,Divya U,Bike,Part-time,4.15,Y
DP03876,Arjun S,Scooter,Contract,4.23,Y
DP01380,Shreya R,Scooter,Full-time,4.72,Y
DP07141,Suresh R,Scooter,Full-time,3.82,Y
DP00539,Pooja Z,Bike,Contract,4.2,Y
DP08071,Ravi P,Scooter,Contract,4.33,Y
DP13199,Ravi R,Car,Full-time,4.4,Y
DP07028,Sneha G,Cycle,Full-time,4.01,Y
DP05827,Amit R,Bike,Part-time,4.1,Y
DP02412,Nikhil Q,Bike,Contract,3.91,Y
DP04517,Vikas U,Bike,Contract,4.22,Y
DP05299,Priya S,Bike,Part-time,4.25,Y
DP05370,Sneha Y,Bike,Contract,4.59,Y
DP09616,Sneha V,Cycle,Full-time,4.23,Y
DP02172,Suresh W,Bike,Full-time,3.85,Y
DP10095,Ananya I,Car,Full-time,3.76,N
DP11702,Rakesh G,Scooter,Part-time,4.31,Y
DP10493,Arjun O,Scooter,Full-time,4.8,Y
DP07368,Divya Y,Bike,Contract,4.28,Y
DP06572,Sneha A,Cycle,Part-time,4.53,N
DP05767,Ananya Y,Cycle,Full-time,3.83,Y
DP11554,Vikas J,Cycle,Contract,4.51,Y
DP09308,Vikas B,Scooter,Full-time,4.04,Y
DP04444,Nikhil J,Cycle,Full-time,3.78,Y
DP10427,Ravi J,Scooter,Part-time,4.23,Y
DP14261,Shreya H,Cycle,Full-time,4.21,Y
DP05286,Arjun X,Bike,Part-time,4.17,Y
DP05472,Manoj J,Scooter,Part-time,4.19,Y
DP02255,Priya C,Cycle,Part-time,4.11,Y
DP08659,Meena J,Scooter,Full-time,3.95,Y
DP00133,Priya F,Scooter,Part-time,3.98,Y
DP05873,Divya P,Bike,Full-time,4.27,Y
DP08447,Kiran D,Bike,Part-time,4.27,Y
DP13297,Priya G,Scooter,Full-time,4.2,N
DP06305,Ananya F,Scooter,Part-time,4.4,Y
DP01332,Deepak N,Scooter,Contract,4.3,Y
DP10834,Meena Q,Cycle,Full-time,3.93,Y
DP12076,Ravi B,Bike,Part-time,3.71,Y
DP07567,Neha Z,Scooter,Full-time,4.43,Y
DP06362,Ravi W,Bike,Full-time,3.73,N
DP05396,Amit Y,Bike,Part-time,4.23,Y
DP01810,Vikas B,Bike,Full-time,3.95,Y
DP14562,Nikhil A,Bike,Full-time,4.5,N
DP02233,Rahul Y,Car,Full-time,3.88,Y
DP10152,Divya P,Car,Part-time,3.83,Y
DP02091,Meena M,Bike,Part-time,4.55,Y
DP00143,Divya X,Car,Part-time,4.26,Y
DP11681,Vikas M,Scooter,Part-time,3.93,Y
DP07105,Manoj W,Bike,Contract,4.07,Y
DP07346,Manoj Y,Car,Full-time,3.95,Y
DP09965,Rakesh B,Scooter,Full-time,4.36,Y
DP09835,Ravi N,Bike,Part-time,4.48,Y
DP07630,Divya X,Bike,Part-time,4.18,Y
DP03685,Vikas S,Scooter,Part-time,4.51,Y
DP09999,Amit J,Scooter,Contract,3.95,Y
DP03226,Nikhil V,Bike,Full-time,3.8,Y
DP03970,Sneha Q,Scooter,Full-time,3.91,Y
DP08306,Divya H,Scooter,Full-time,4.12,N
DP08428,Vikas O,Bike,Full-time,4.77,Y
DP01688,Ananya M,Scooter,Full-time,4.35,Y
DP00231,Neha N,Scooter,Part-time,4.3,Y
DP03319,Meena K,Scooter,Contract,4.06,Y
DP13853,Pooja D,Bike,Full-time,4.25,Y
DP03295,Shreya A,Bike,Part-time,4.23,Y
DP07523,Priya U,Scooter,Full-time,4.26,Y
DP00534,Vikas Y,Scooter,Contract,3.62,Y
DP07640,Manoj Q,Bike,Full-time,3.61,Y
DP05089,Deepak B,Scooter,Part-time,4.24,Y
DP09517,Arjun H,Cycle,Part-time,4.44,N
DP11355,Amit D,Cycle,Full-time,4.57,Y
DP00349,Rakesh F,Bike,Full-time,3.77,Y
DP06441,Suresh I,Scooter,Full-time,4.32,N
DP12466,Deepak O,Bike,Part-time,4.47,Y
DP10976,Sneha N,Bike,Full-time,4.65,Y
DP01049,Ananya Z,Bike,Contract,4.14,Y
DP06416,Sneha R,Cycle,Full-time,4.36,Y
DP12294,Arjun S,Cycle,Full-time,4.63,Y
DP11950,Divya O,Bike,Full-time,4.4,Y
DP09298,Ananya D,Bike,Full-time,4.83,Y
DP01129,Neha J,Bike,Part-time,4.59,N
DP05217,Ananya R,Scooter,Contract,4.36,N
DP02319,Rakesh P,Car,Full-time,4.27,Y
DP13876,Divya C,Scooter,Full-time,3.43,Y
DP07990,Priya O,Cycle,Full-time,3.77,Y
DP07726,Meena T,Scooter,Contract,4.08,Y
DP11308,Pooja E,Bike,Full-time,4.04,Y
DP03323,Rahul P,Scooter,Part-time,4.81,N
DP13035,Nikhil C,Bike,Part-time,4.5,Y
DP12107,Deepak C,Scooter,Contract,4.33,Y
DP06795,Kiran Z,Scooter,Contract,4.2,Y
DP07961,Arjun H,Bike,Contract,4.5,Y
DP02771,Arjun V,Scooter,Contract,4.28,Y
DP10754,Priya S,Cycle,Part-time,3.74,Y
DP01818,Ravi E,Scooter,Contract,3.6,Y
DP10668,Kiran I,Bike,Part-time,4,Y
DP05121,Arjun V,Bike,Contract,4.33,Y
DP14957,Deepak A,Cycle,Full-time,4.24,Y
DP10165,Suresh Y,Bike,Contract,4.22,Y
DP10296,Ananya B,Scooter,Contract,4.03,Y
DP10911,Vikas B,Bike,Full-time,4.21,Y
DP08955,Santosh Y,Cycle,Contract,4.14,Y
DP00921,Deepak H,Bike,Part-time,3.76,Y
DP11305,Meena X,Bike,Contract,4.28,Y
DP03714,Pooja A,Bike,Contract,3.97,Y
DP09906,Ravi Z,Scooter,Contract,4.41,N
DP14120,Shreya Q,Car,Part-time,4.02,Y
DP03799,Vikas A,Cycle,Part-time,4.25,Y
DP05219,Ananya D,Scooter,Contract,3.91,Y
DP10345,Suresh H,Scooter,Full-time,3.88,Y
DP06471,Kiran Z,Bike,Full-time,4.37,N
DP02630,Priya O,Bike,Part-time,4.62,N
DP06227,Santosh U,Cycle,Part-time,4.31,Y
DP05120,Kiran P,Bike,Part-time,3.93,Y
DP11297,Divya D,Scooter,Full-time,4.36,Y
DP07276,Shreya J,Scooter,Full-time,4.35,Y
DP12463,Meena C,Scooter,Full-time,4.29,Y
DP03439,Sneha X,Scooter,Full-time,4.35,Y
DP11410,Nikhil V,Cycle,Contract,4.07,Y
DP02589,Ravi T,Cycle,Part-time,4.48,N
DP03256,Nikhil B,Bike,Part-time,4.95,Y
DP09539,Suresh Q,Scooter,Full-time,4.61,Y
DP07725,Priya E,Bike,Contract,4.26,Y
DP08566,Kiran J,Bike,Full-time,3.61,Y
DP01950,Deepak F,Scooter,Contract,4.37,Y
DP02339,Amit F,Bike,Full-time,4.23,Y
DP04145,Shreya W,Scooter,Full-time,4.79,Y
DP00077,Kiran E,Cycle,Full-time,3.81,Y
DP02690,Neha B,Scooter,Part-time,4.21,Y
DP04917,Santosh C,Bike,Full-time,4.38,Y
DP03251,Vikas H,Scooter,Full-time,4.42,Y
DP07477,Divya P,Bike,Full-time,3.79,N
DP11944,Santosh H,Cycle,Full-time,3.89,N
DP09654,Meena H,Cycle,Contract,4.19,Y
DP13299,Neha P,Bike,Part-time,4.6,Y
DP00815,Rahul F,Bike,Part-time,4.24,Y
DP01178,Santosh T,Bike,Full-time,4.04,Y
DP01700,Pooja T,Scooter,Contract,4.45,Y
DP11325,Suresh Z,Cycle,Contract,3.88,Y
DP07108,Nikhil F,Scooter,Part-time,4.58,Y
DP04541,Kiran N,Scooter,Full-time,4.49,Y
DP06358,Arjun J,Cycle,Full-time,3.58,Y
DP07308,Kiran P,Bike,Full-time,4.15,Y
DP01557,Deepak F,Scooter,Full-time,4.27,Y
DP13319,Rahul B,Bike,Part-time,4.15,Y
DP13265,Vikas G,Cycle,Full-time,3.73,Y
DP09598,Ananya P,Bike,Full-time,4.11,Y
DP10197,Pooja K,Scooter,Contract,3.69,Y
DP12947,Neha Y,Bike,Full-time,4.42,Y
DP00111,Nikhil H,Scooter,Full-time,3.83,Y
DP14546,Manoj P,Scooter,Full-time,3.88,Y
DP14199,Shreya D,Cycle,Full-time,4.22,Y
DP09335,Manoj B,Car,Part-time,4.62,Y
DP12145,Shreya X,Scooter,Full-time,4.7,Y
DP04972,Manoj Z,Scooter,Full-time,3.84,Y
DP00942,Rakesh D,Bike,Full-time,3.83,Y
DP04637,Shreya E,Bike,Part-time,4.06,Y
DP05220,Amit U,Scooter,Full-time,4.62,Y
DP10511,Kiran S,Cycle,Full-time,4.07,Y
DP12473,Priya Q,Scooter,Part-time,4.45,Y
DP04392,Nikhil T,Scooter,Part-time,4.54,Y
DP07579,Neha W,Scooter,Part-time,4.09,Y
DP12926,Sneha L,Bike,Part-time,3.97,Y
DP02610,Neha R,Scooter,Part-time,4.27,Y
DP06459,Sneha N,Bike,Full-time,4.44,Y
DP07615,Neha B,Scooter,Full-time,4.29,N
DP10333,Neha C,Scooter,Part-time,4.28,Y
DP09953,Suresh R,Bike,Full-time,4.46,Y
DP08685,Divya I,Scooter,Full-time,4.82,Y
DP11065,Deepak K,Scooter,Full-time,4.01,N
DP11085,Vikas B,Scooter,Full-time,4.05,Y
DP03750,Ravi R,Bike,Full-time,3.97,N
DP07020,Priya J,Cycle,Full-time,3.99,Y
DP07123,Rakesh B,Bike,Part-time,4.79,Y
DP13682,Arjun J,Scooter,Contract,4.41,Y
DP09246,Meena B,Bike,Part-time,3.81,Y
DP09003,Santosh D,Scooter,Full-time,3.89,Y
DP07293,Meena J,Cycle,Full-time,4.44,Y
DP00928,Rahul A,Cycle,Full-time,4.29,Y
DP11876,Sneha P,Bike,Part-time,4.09,Y
DP04027,Ananya Q,Scooter,Contract,3.71,Y
DP11148,Nikhil G,Bike,Part-time,3.88,Y
DP12317,Pooja Q,Bike,Part-time,4.87,N
DP07106,Suresh Y,Scooter,Full-time,4.29,Y
DP02864,Santosh W,Bike,Full-time,3.65,N
DP10065,Vikas B,Bike,Part-time,3.87,Y
DP06676,Ravi G,Cycle,Full-time,4.39,Y
DP13931,Kiran V,Bike,Contract,4.1,Y
DP02325,Priya S,Scooter,Full-time,4.54,Y
DP03992,Neha H,Bike,Part-time,3.67,Y
DP14759,Manoj V,Bike,Contract,4.39,Y
DP12757,Shreya H,Scooter,Full-time,3.89,Y
DP03558,Sneha G,Bike,Full-time,4.03,Y
DP14886,Santosh K,Cycle,Full-time,3.89,Y
DP02108,Nikhil Q,Scooter,Part-time,4.49,Y
DP04538,Sneha M,Scooter,Part-time,3.54,N
DP05146,Divya H,Bike,Part-time,4.03,Y
DP08869,Rakesh M,Cycle,Full-time,4.23,N
DP09582,Meena Q,Scooter,Full-time,3.76,Y
DP13792,Suresh J,Cycle,Contract,3.99,Y
DP08249,Neha X,Cycle,Part-time,4.96,Y
DP11619,Ananya T,Bike,Full-time,4.69,Y
DP06148,Kiran Y,Cycle,Full-time,4.09,N
DP05113,Santosh N,Bike,Full-time,4.18,Y
DP13666,Suresh N,Scooter,Part-time,3.89,Y
DP08352,Divya R,Bike,Part-time,4.06,Y
DP00718,Priya S,Cycle,Full-time,4.47,Y
DP06829,Priya L,Scooter,Full-time,4.12,Y
DP09638,Divya V,Scooter,Full-time,3.45,Y
DP00055,Meena X,Cycle,Part-time,4.1,Y
DP14162,Rahul V,Cycle,Full-time,4.5,Y
DP07055,Manoj W,Scooter,Full-time,3.87,Y
DP01232,Suresh L,Scooter,Full-time,4.23,Y
DP08623,Nikhil L,Cycle,Part-time,3.72,N
DP07299,Pooja G,Scooter,Full-time,4.33,N
DP05211,Suresh B,Scooter,Full-time,3.96,Y
DP04858,Priya T,Bike,Contract,4.56,Y
DP01943,Meena Z,Bike,Contract,4.31,Y
DP12836,Amit P,Bike,Full-time,4.33,Y
DP02027,Shreya X,Scooter,Full-time,4.52,Y
DP06644,Nikhil M,Scooter,Part-time,4.17,Y
DP07448,Divya W,Bike,Full-time,4.19,Y
DP02272,Pooja B,Bike,Part-time,4.2,Y
DP12039,Rahul M,Scooter,Full-time,4.16,Y
DP04805,Ravi I,Car,Full-time,3.97,Y
DP02186,Neha X,Bike,Full-time,4.15,Y
DP04293,Vikas T,Scooter,Full-time,4.08,Y
DP04507,Shreya X,Scooter,Contract,4.33,Y
DP09702,Deepak W,Scooter,Full-time,3.87,Y
DP14475,Sneha Q,Scooter,Contract,4.04,Y
DP09649,Kiran F,Scooter,Full-time,4.03,Y
DP01860,Santosh V,Bike,Part-time,4.68,Y
DP03592,Ananya S,Scooter,Full-time,4.43,Y
DP11939,Amit L,Scooter,Part-time,3.89,Y
DP00456,Ananya F,Bike,Full-time,4.16,Y
DP06496,Pooja N,Bike,Contract,4.38,Y
DP11432,Deepak J,Scooter,Part-time,4.07,Y
DP04490,Rahul I,Bike,Full-time,4.52,Y
DP11980,Ravi S,Scooter,Part-time,4.07,Y
DP10329,Arjun X,Car,Part-time,4,N
DP04977,Priya O,Cycle,Full-time,4.35,Y
DP01458,Sneha F,Scooter,Full-time,3.72,Y
DP12510,Shreya J,Bike,Part-time,3.82,Y
DP12592,Santosh J,Car,Part-time,3.94,Y
DP11050,Ananya A,Bike,Full-time,3.61,Y
DP10116,Rahul J,Bike,Full-time,4.19,Y
DP07940,Priya R,Bike,Contract,4.1,Y
DP12008,Pooja L,Bike,Part-time,4.47,Y
DP14116,Sneha S,Bike,Full-time,4.6,Y
DP12649,Deepak R,Bike,Part-time,4.59,N
DP11813,Deepak P,Bike,Full-time,4.15,Y
DP11345,Vikas F,Scooter,Full-time,4.38,Y
DP02360,Nikhil L,Bike,Part-time,4.17,Y
DP00858,Ravi D,Bike,Part-time,4.11,Y
DP00182,Shreya A,Bike,Full-time,4.1,Y
DP08569,Deepak X,Bike,Full-time,4.15,Y
DP02101,Santosh J,Bike,Part-time,4.22,Y
DP08601,Santosh L,Scooter,Part-time,3.99,Y
DP04542,Ravi L,Scooter,Full-time,4.1,Y
DP14238,Ananya N,Bike,Full-time,4.16,Y
DP03953,Suresh F,Scooter,Full-time,3.8,Y
DP04660,Arjun A,Cycle,Contract,3.93,Y
DP11321,Santosh M,Car,Contract,4.36,Y
DP14706,Deepak O,Scooter,Part-time,3.88,Y
DP08210,Divya Z,Scooter,Full-time,4.11,Y
DP14384,Suresh O,Bike,Part-time,4.31,Y
DP09802,Amit I,Cycle,Full-time,3.94,Y
DP00426,Arjun W,Bike,Contract,4.35,N
DP01798,Kiran X,Scooter,Full-time,4.29,Y
DP11105,Rakesh B,Bike,Full-time,3.88,Y
